dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,day,time_of_day,comfortable_temp,comfortable_humidity
2011-01-12 10:00:00,1,0,1,10,0,3,1,1,0.1818,0.55,0.2239,39,12,2,0,0
2011-01-12 11:00:00,1,0,1,11,0,3,1,1,0.1818,0.51,0.3881,35,12,2,0,1
2011-01-12 12:00:00,1,0,1,12,0,3,1,1,0.1515,0.47,0.5821,55,12,2,0,1
2011-01-12 13:00:00,1,0,1,13,0,3,1,1,0.197,0.44,0.3582,49,12,0,0,1
2011-01-12 14:00:00,1,0,1,14,0,3,1,1,0.1818,0.47,0.3284,44,12,0,0,1
2011-01-12 15:00:00,1,0,1,15,0,3,1,1,0.1667,0.47,0.4179,49,12,0,0,1
2011-01-12 16:00:00,1,0,1,16,0,3,1,1,0.197,0.44,0.3284,68,12,0,0,1
2011-01-12 17:00:00,1,0,1,17,0,3,1,1,0.1818,0.47,0.3582,139,12,0,0,1
2011-01-12 18:00:00,1,0,1,18,0,3,1,1,0.1515,0.47,0.5224,137,12,0,0,1
2011-01-12 19:00:00,1,0,1,19,0,3,1,1,0.1515,0.47,0.4179,83,12,1,0,1
2011-01-12 20:00:00,1,0,1,20,0,3,1,1,0.1364,0.5,0.3284,56,12,1,0,1
2011-01-12 21:00:00,1,0,1,21,0,3,1,1,0.1364,0.55,0.3284,57,12,1,0,0
2011-01-12 22:00:00,1,0,1,22,0,3,1,1,0.1212,0.55,0.4478,33,12,1,0,0
2011-01-12 23:00:00,1,0,1,23,0,3,1,1,0.1061,0.59,0.4179,20,12,1,0,0
2011-01-13 00:00:00,1,0,1,0,0,4,1,1,0.1212,0.59,0.2836,7,13,3,0,0
2011-01-13 01:00:00,1,0,1,1,0,4,1,1,0.1212,0.5,0.2836,2,13,3,0,1
2011-01-13 02:00:00,1,0,1,2,0,4,1,1,0.1212,0.5,0.3582,2,13,3,0,1
2011-01-13 03:00:00,1,0,1,3,0,4,1,1,0.1212,0.5,0.3284,3,13,3,0,1
2011-01-13 04:00:00,1,0,1,4,0,4,1,1,0.1212,0.5,0.2537,4,13,3,0,1
2011-01-13 05:00:00,1,0,1,5,0,4,1,1,0.1212,0.5,0.2985,3,13,3,0,1
2011-01-13 06:00:00,1,0,1,6,0,4,1,1,0.1515,0.54,0.1343,28,13,3,0,1
2011-01-13 07:00:00,1,0,1,7,0,4,1,1,0.1515,0.54,0.1343,72,13,2,0,1
2011-01-13 08:00:00,1,0,1,8,0,4,1,1,0.1364,0.5,0.194,202,13,2,0,1
2011-01-13 09:00:00,1,0,1,9,0,4,1,1,0.1212,0.5,0.3284,139,13,2,0,1
2011-01-13 10:00:00,1,0,1,10,0,4,1,2,0.1364,0.5,0.3582,38,13,2,0,1
2011-01-13 11:00:00,1,0,1,11,0,4,1,2,0.1667,0.44,0.4478,37,13,2,0,1
2011-01-13 12:00:00,1,0,1,12,0,4,1,1,0.1667,0.44,0.4179,52,13,2,0,1
2011-01-13 13:00:00,1,0,1,13,0,4,1,1,0.197,0.41,0.4478,83,13,0,0,1
2011-01-13 14:00:00,1,0,1,14,0,4,1,1,0.197,0.41,0.3881,42,13,0,0,1
2011-01-13 15:00:00,1,0,1,15,0,4,1,1,0.2121,0.38,0.2985,60,13,0,0,1
2011-01-13 16:00:00,1,0,1,16,0,4,1,1,0.2121,0.38,0.3582,78,13,0,0,1
2011-01-13 17:00:00,1,0,1,17,0,4,1,1,0.1818,0.4,0.2836,162,13,0,0,1
2011-01-13 18:00:00,1,0,1,18,0,4,1,1,0.1818,0.4,0.3284,144,13,0,0,1
2011-01-13 19:00:00,1,0,1,19,0,4,1,1,0.1515,0.47,0.2537,99,13,1,0,1
2011-01-13 20:00:00,1,0,1,20,0,4,1,1,0.1515,0.47,0.2239,64,13,1,0,1
2011-01-13 21:00:00,1,0,1,21,0,4,1,1,0.1212,0.46,0.2985,40,13,1,0,1
2011-01-13 22:00:00,1,0,1,22,0,4,1,1,0.1212,0.46,0.3284,30,13,1,0,1
2011-01-13 23:00:00,1,0,1,23,0,4,1,1,0.1364,0.5,0.194,15,13,1,0,1
2011-01-14 00:00:00,1,0,1,0,0,5,1,1,0.1364,0.5,0.194,14,14,3,0,1
2011-01-14 01:00:00,1,0,1,1,0,5,1,1,0.1212,0.54,0.1642,5,14,3,0,1
2011-01-14 02:00:00,1,0,1,2,0,5,1,1,0.1212,0.54,0.1343,1,14,3,0,1
2011-01-14 03:00:00,1,0,1,3,0,5,1,1,0.1364,0.54,0.1045,1,14,3,0,1
2011-01-14 05:00:00,1,0,1,5,0,5,1,1,0.1364,0.54,0.0896,8,14,3,0,1
2011-01-14 06:00:00,1,0,1,6,0,5,1,1,0.1818,0.54,0.0,17,14,3,0,1
2011-01-14 07:00:00,1,0,1,7,0,5,1,1,0.1212,0.74,0.1642,70,14,2,0,0
2011-01-14 08:00:00,1,0,1,8,0,5,1,1,0.1667,0.68,0.0,158,14,2,0,0
2011-01-14 09:00:00,1,0,1,9,0,5,1,1,0.1515,0.69,0.1343,117,14,2,0,0
2011-01-14 10:00:00,1,0,1,10,0,5,1,1,0.1818,0.55,0.194,44,14,2,0,0
2011-01-14 11:00:00,1,0,1,11,0,5,1,1,0.1667,0.51,0.2836,53,14,2,0,1
2011-01-14 12:00:00,1,0,1,12,0,5,1,1,0.197,0.44,0.2537,61,14,2,0,1
2011-01-14 13:00:00,1,0,1,13,0,5,1,1,0.197,0.37,0.3881,77,14,0,0,1
2011-01-14 14:00:00,1,0,1,14,0,5,1,1,0.2121,0.41,0.2836,64,14,0,0,1
2011-01-14 15:00:00,1,0,1,15,0,5,1,1,0.2424,0.38,0.1642,68,14,0,0,1
2011-01-14 16:00:00,1,0,1,16,0,5,1,1,0.2424,0.41,0.1045,90,14,0,0,1
2011-01-14 17:00:00,1,0,1,17,0,5,1,1,0.2273,0.41,0.1642,159,14,0,0,1
2011-01-14 18:00:00,1,0,1,18,0,5,1,1,0.2576,0.47,0.0,139,14,0,0,1
2011-01-14 19:00:00,1,0,1,19,0,5,1,1,0.197,0.59,0.0896,92,14,1,0,0
2011-01-14 20:00:00,1,0,1,20,0,5,1,1,0.2424,0.59,0.0,68,14,1,0,0
2011-01-14 21:00:00,1,0,1,21,0,5,1,1,0.2273,0.69,0.0,52,14,1,0,0
2011-01-14 22:00:00,1,0,1,22,0,5,1,2,0.2273,0.69,0.0,36,14,1,0,0
2011-01-14 23:00:00,1,0,1,23,0,5,1,2,0.2424,0.55,0.0,27,14,1,0,0
2011-01-15 00:00:00,1,0,1,0,0,6,0,1,0.2424,0.55,0.0,28,15,3,0,0
2011-01-15 01:00:00,1,0,1,1,0,6,0,2,0.197,0.59,0.0896,20,15,3,0,0
2011-01-15 02:00:00,1,0,1,2,0,6,0,2,0.197,0.59,0.0896,12,15,3,0,0
2011-01-15 03:00:00,1,0,1,3,0,6,0,2,0.2273,0.59,0.0,8,15,3,0,0
2011-01-15 04:00:00,1,0,1,4,0,6,0,2,0.2273,0.59,0.0,5,15,3,0,0
2011-01-15 05:00:00,1,0,1,5,0,6,0,1,0.2273,0.59,0.0,1,15,3,0,0
2011-01-15 06:00:00,1,0,1,6,0,6,0,1,0.1667,0.63,0.1045,3,15,3,0,0
2011-01-15 07:00:00,1,0,1,7,0,6,0,1,0.2121,0.63,0.0,10,15,2,0,0
2011-01-15 08:00:00,1,0,1,8,0,6,0,1,0.1515,0.63,0.1343,23,15,2,0,0
2011-01-15 09:00:00,1,0,1,9,0,6,0,1,0.1818,0.64,0.1343,33,15,2,0,0
2011-01-15 10:00:00,1,0,1,10,0,6,0,1,0.197,0.59,0.1642,59,15,2,0,0
2011-01-15 11:00:00,1,0,1,11,0,6,0,1,0.197,0.55,0.2239,72,15,2,0,0
2011-01-15 12:00:00,1,0,1,12,0,6,0,1,0.2273,0.48,0.2239,89,15,2,0,1
2011-01-15 13:00:00,1,0,1,13,0,6,0,1,0.2576,0.38,0.2985,101,15,0,0,1
2011-01-15 14:00:00,1,0,1,14,0,6,0,1,0.2879,0.39,0.2836,118,15,0,0,1
2011-01-15 15:00:00,1,0,1,15,0,6,0,2,0.3182,0.36,0.194,129,15,0,0,1
2011-01-15 16:00:00,1,0,1,16,0,6,0,2,0.3333,0.34,0.194,128,15,0,0,1
2011-01-15 17:00:00,1,0,1,17,0,6,0,2,0.303,0.36,0.2836,83,15,0,0,1
2011-01-15 18:00:00,1,0,1,18,0,6,0,2,0.2879,0.45,0.2537,84,15,0,0,1
2011-01-15 19:00:00,1,0,1,19,0,6,0,2,0.303,0.39,0.2537,74,15,1,0,1
2011-01-15 20:00:00,1,0,1,20,0,6,0,2,0.303,0.39,0.2537,41,15,1,0,1
2011-01-15 21:00:00,1,0,1,21,0,6,0,2,0.303,0.39,0.2239,57,15,1,0,1
2011-01-15 22:00:00,1,0,1,22,0,6,0,2,0.3182,0.42,0.1045,26,15,1,0,1
2011-01-15 23:00:00,1,0,1,23,0,6,0,1,0.2879,0.45,0.2836,44,15,1,0,1
2011-01-16 00:00:00,1,0,1,0,0,0,0,1,0.303,0.56,0.0,39,16,3,0,0
2011-01-16 01:00:00,1,0,1,1,0,0,0,1,0.2727,0.56,0.1343,23,16,3,0,0
2011-01-16 02:00:00,1,0,1,2,0,0,0,1,0.2879,0.56,0.0896,16,16,3,0,0
2011-01-16 03:00:00,1,0,1,3,0,0,0,1,0.2727,0.69,0.0,15,16,3,0,0
2011-01-16 04:00:00,1,0,1,4,0,0,0,1,0.2576,0.56,0.1642,1,16,3,0,0
2011-01-16 05:00:00,1,0,1,5,0,0,0,2,0.2576,0.56,0.1642,2,16,3,0,0
2011-01-16 06:00:00,1,0,1,6,0,0,0,2,0.2576,0.56,0.1642,1,16,3,0,0
2011-01-16 07:00:00,1,0,1,7,0,0,0,2,0.2121,0.56,0.2985,3,16,2,0,0
2011-01-16 08:00:00,1,0,1,8,0,0,0,1,0.2121,0.55,0.2836,18,16,2,0,0
2011-01-16 09:00:00,1,0,1,9,0,0,0,1,0.2121,0.51,0.2537,32,16,2,0,1
2011-01-16 10:00:00,1,0,1,10,0,0,0,1,0.2121,0.51,0.2836,79,16,2,0,1
2011-01-16 11:00:00,1,0,1,11,0,0,0,1,0.2273,0.44,0.2537,93,16,2,0,1
2011-01-16 12:00:00,1,0,1,12,0,0,0,1,0.2121,0.41,0.2836,104,16,2,0,1
2011-01-16 13:00:00,1,0,1,13,0,0,0,1,0.2273,0.35,0.2985,118,16,0,0,1
2011-01-16 14:00:00,1,0,1,14,0,0,0,1,0.2727,0.36,0.2537,91,16,0,0,1
2011-01-16 15:00:00,1,0,1,15,0,0,0,1,0.2424,0.38,0.2537,113,16,0,0,1
2011-01-16 16:00:00,1,0,1,16,0,0,0,1,0.2273,0.38,0.2239,99,16,0,0,1
2011-01-16 17:00:00,1,0,1,17,0,0,0,1,0.2121,0.37,0.2537,105,16,0,0,1
2011-01-16 18:00:00,1,0,1,18,0,0,0,1,0.2121,0.4,0.1642,67,16,0,0,1
2011-01-16 19:00:00,1,0,1,19,0,0,0,1,0.197,0.47,0.1343,61,16,1,0,1
2011-01-16 20:00:00,1,0,1,20,0,0,0,1,0.197,0.47,0.1642,57,16,1,0,1
2011-01-16 21:00:00,1,0,1,21,0,0,0,1,0.197,0.51,0.1642,28,16,1,0,1
2011-01-16 22:00:00,1,0,1,22,0,0,0,2,0.2121,0.49,0.1343,21,16,1,0,1
2011-01-16 23:00:00,1,0,1,23,1,0,0,2,0.2273,0.4,0.1045,18,16,1,0,1
2011-01-17 00:00:00,1,0,1,0,1,1,0,2,0.197,0.47,0.2239,17,17,3,0,1
2011-01-17 01:00:00,1,0,1,1,1,1,0,2,0.197,0.44,0.194,16,17,3,0,1
2011-01-17 02:00:00,1,0,1,2,1,1,0,2,0.1667,0.43,0.2537,8,17,3,0,1
2011-01-17 03:00:00,1,0,1,3,1,1,0,2,0.1818,0.43,0.194,2,17,3,0,1
2011-01-17 04:00:00,1,0,1,4,1,1,0,2,0.197,0.43,0.1343,3,17,3,0,1
2011-01-17 05:00:00,1,0,1,5,1,1,0,2,0.197,0.43,0.1642,1,17,3,0,1
2011-01-17 06:00:00,1,0,1,6,1,1,0,2,0.1818,0.43,0.194,5,17,3,0,1
2011-01-17 07:00:00,1,0,1,7,1,1,0,2,0.1818,0.5,0.1343,13,17,2,0,1
2011-01-17 08:00:00,1,0,1,8,1,1,0,2,0.1515,0.47,0.2239,33,17,2,0,1
2011-01-17 09:00:00,1,0,1,9,1,1,0,2,0.1515,0.47,0.2239,47,17,2,0,1
2011-01-17 10:00:00,1,0,1,10,1,1,0,2,0.1515,0.5,0.2537,57,17,2,0,1
2011-01-17 11:00:00,1,0,1,11,1,1,0,2,0.1515,0.55,0.194,64,17,2,0,0
2011-01-17 12:00:00,1,0,1,12,1,1,0,2,0.197,0.47,0.1343,80,17,2,0,1
2011-01-17 13:00:00,1,0,1,13,1,1,0,2,0.197,0.47,0.1343,93,17,0,0,1
2011-01-17 14:00:00,1,0,1,14,1,1,0,2,0.2121,0.43,0.1045,86,17,0,0,1
2011-01-17 15:00:00,1,0,1,15,1,1,0,2,0.2121,0.47,0.1642,93,17,0,0,1
2011-01-17 16:00:00,1,0,1,16,1,1,0,2,0.2121,0.47,0.1642,82,17,0,0,1
2011-01-17 17:00:00,1,0,1,17,1,1,0,1,0.197,0.51,0.194,71,17,0,0,1
2011-01-17 18:00:00,1,0,1,18,1,1,0,2,0.1667,0.55,0.2537,92,17,0,0,0
2011-01-17 19:00:00,1,0,1,19,1,1,0,3,0.1818,0.59,0.194,60,17,1,0,0
2011-01-17 20:00:00,1,0,1,20,1,1,0,3,0.1515,0.8,0.194,33,17,1,0,0
2011-01-17 21:00:00,1,0,1,21,1,1,0,3,0.1515,0.8,0.194,27,17,1,0,0
2011-01-17 22:00:00,1,0,1,22,1,1,0,3,0.1212,0.93,0.2537,13,17,1,0,0
2011-01-17 23:00:00,1,0,1,23,1,1,0,3,0.1364,0.86,0.2836,4,17,1,0,0
2011-01-18 12:00:00,1,0,1,12,0,2,1,2,0.1818,0.86,0.3284,3,18,2,0,0
2011-01-18 13:00:00,1,0,1,13,0,2,1,2,0.197,0.86,0.2239,22,18,0,0,0
2011-01-18 14:00:00,1,0,1,14,0,2,1,2,0.2273,0.8,0.1642,28,18,0,0,0
2011-01-18 15:00:00,1,0,1,15,0,2,1,2,0.2273,0.87,0.1642,35,18,0,0,0
2011-01-18 16:00:00,1,0,1,16,0,2,1,2,0.2273,0.87,0.194,61,18,0,0,0
2011-01-18 17:00:00,1,0,1,17,0,2,1,2,0.2273,0.82,0.194,125,18,0,0,0
2011-01-18 18:00:00,1,0,1,18,0,2,1,2,0.2273,0.8,0.1642,133,18,0,0,0
2011-01-18 19:00:00,1,0,1,19,0,2,1,2,0.2273,0.8,0.1343,99,18,1,0,0
2011-01-18 20:00:00,1,0,1,20,0,2,1,2,0.2727,0.87,0.0,83,18,1,0,0
2011-01-18 21:00:00,1,0,1,21,0,2,1,2,0.2424,0.93,0.1045,41,18,1,0,0
2011-01-18 22:00:00,1,0,1,22,0,2,1,2,0.2576,0.93,0.0896,33,18,1,0,0
2011-01-18 23:00:00,1,0,1,23,0,2,1,2,0.2727,0.93,0.0,20,18,1,0,0
2011-01-19 00:00:00,1,0,1,0,0,3,1,2,0.2727,0.93,0.0,3,19,3,0,0
2011-01-19 01:00:00,1,0,1,1,0,3,1,3,0.2273,0.93,0.1343,7,19,3,0,0
2011-01-19 02:00:00,1,0,1,2,0,3,1,3,0.2273,0.93,0.1343,3,19,3,0,0
2011-01-19 04:00:00,1,0,1,4,0,3,1,3,0.2273,0.93,0.1343,2,19,3,0,0
2011-01-19 05:00:00,1,0,1,5,0,3,1,2,0.2576,0.93,0.0896,7,19,3,0,0
2011-01-19 06:00:00,1,0,1,6,0,3,1,2,0.2576,0.93,0.0896,32,19,3,0,0
2011-01-19 07:00:00,1,0,1,7,0,3,1,2,0.2576,0.92,0.1045,90,19,2,0,0
2011-01-19 08:00:00,1,0,1,8,0,3,1,2,0.2576,0.93,0.1045,197,19,2,0,0
2011-01-19 09:00:00,1,0,1,9,0,3,1,2,0.2576,0.93,0.1045,109,19,2,0,0
2011-01-19 10:00:00,1,0,1,10,0,3,1,2,0.2727,0.93,0.1343,47,19,2,0,0
2011-01-19 11:00:00,1,0,1,11,0,3,1,2,0.303,0.87,0.0896,52,19,2,0,0
2011-01-19 12:00:00,1,0,1,12,0,3,1,2,0.3182,0.81,0.0896,70,19,2,0,0
2011-01-19 13:00:00,1,0,1,13,0,3,1,1,0.4091,0.62,0.2836,78,19,0,1,0
2011-01-19 14:00:00,1,0,1,14,0,3,1,1,0.4091,0.58,0.2537,75,19,0,1,0
2011-01-19 15:00:00,1,0,1,15,0,3,1,1,0.4091,0.54,0.2836,82,19,0,1,1
2011-01-19 16:00:00,1,0,1,16,0,3,1,1,0.3939,0.58,0.3881,104,19,0,0,0
2011-01-19 17:00:00,1,0,1,17,0,3,1,1,0.3333,0.57,0.3284,197,19,0,0,0
2011-01-19 18:00:00,1,0,1,18,0,3,1,1,0.3182,0.61,0.2836,161,19,0,0,0
2011-01-19 19:00:00,1,0,1,19,0,3,1,1,0.2879,0.57,0.4179,112,19,1,0,0
2011-01-19 20:00:00,1,0,1,20,0,3,1,1,0.303,0.49,0.2985,76,19,1,0,1
2011-01-19 21:00:00,1,0,1,21,0,3,1,1,0.2879,0.49,0.4179,59,19,1,0,1
2011-01-19 22:00:00,1,0,1,22,0,3,1,1,0.303,0.52,0.1642,59,19,1,0,1
2011-01-19 23:00:00,1,0,1,23,0,3,1,1,0.2727,0.52,0.4627,28,19,1,0,1
2011-01-20 00:00:00,1,0,1,0,0,4,1,1,0.2273,0.56,0.3881,13,20,3,0,0
2011-01-20 01:00:00,1,0,1,1,0,4,1,1,0.2727,0.56,0.0,5,20,3,0,0
2011-01-20 02:00:00,1,0,1,2,0,4,1,1,0.2727,0.56,0.0,2,20,3,0,0
2011-01-20 03:00:00,1,0,1,3,0,4,1,1,0.2576,0.56,0.1642,1,20,3,0,0
2011-01-20 04:00:00,1,0,1,4,0,4,1,1,0.2576,0.56,0.1642,1,20,3,0,0
2011-01-20 05:00:00,1,0,1,5,0,4,1,1,0.2273,0.6,0.2239,6,20,3,0,0
2011-01-20 06:00:00,1,0,1,6,0,4,1,1,0.2121,0.6,0.2239,35,20,3,0,0
2011-01-20 07:00:00,1,0,1,7,0,4,1,1,0.2121,0.55,0.2239,101,20,2,0,0
2011-01-20 08:00:00,1,0,1,8,0,4,1,1,0.2121,0.55,0.2836,249,20,2,0,0
2011-01-20 09:00:00,1,0,1,9,0,4,1,2,0.2273,0.52,0.2239,143,20,2,0,1
2011-01-20 10:00:00,1,0,1,10,0,4,1,1,0.2273,0.48,0.2985,57,20,2,0,1
2011-01-20 11:00:00,1,0,1,11,0,4,1,2,0.2727,0.45,0.1642,68,20,2,0,1
2011-01-20 12:00:00,1,0,1,12,0,4,1,2,0.3333,0.42,0.0,84,20,2,0,1
2011-01-20 13:00:00,1,0,1,13,0,4,1,2,0.2879,0.45,0.1045,98,20,0,0,1
2011-01-20 14:00:00,1,0,1,14,0,4,1,2,0.303,0.45,0.1343,81,20,0,0,1
2011-01-20 15:00:00,1,0,1,15,0,4,1,2,0.3182,0.45,0.194,70,20,0,0,1
2011-01-20 16:00:00,1,0,1,16,0,4,1,2,0.303,0.49,0.1343,91,20,0,0,1
2011-01-20 17:00:00,1,0,1,17,0,4,1,2,0.3182,0.49,0.1045,215,20,0,0,1
2011-01-20 18:00:00,1,0,1,18,0,4,1,2,0.2576,0.56,0.194,185,20,0,0,0
2011-01-20 19:00:00,1,0,1,19,0,4,1,1,0.2273,0.56,0.3284,152,20,1,0,0
2011-01-20 20:00:00,1,0,1,20,0,4,1,2,0.2424,0.6,0.2836,126,20,1,0,0
2011-01-20 21:00:00,1,0,1,21,0,4,1,2,0.2273,0.6,0.2537,57,20,1,0,0
2011-01-20 22:00:00,1,0,1,22,0,4,1,2,0.2121,0.65,0.2836,56,20,1,0,0
2011-01-20 23:00:00,1,0,1,23,0,4,1,2,0.2121,0.65,0.3284,31,20,1,0,0
2011-01-21 00:00:00,1,0,1,0,0,5,1,2,0.2273,0.7,0.2537,21,21,3,0,0
2011-01-21 01:00:00,1,0,1,1,0,5,1,2,0.2273,0.7,0.2537,6,21,3,0,0
2011-01-21 02:00:00,1,0,1,2,0,5,1,3,0.2424,0.75,0.1642,2,21,3,0,0
2011-01-21 03:00:00,1,0,1,3,0,5,1,3,0.2121,0.8,0.2985,1,21,3,0,0
2011-01-21 04:00:00,1,0,1,4,0,5,1,2,0.2576,0.87,0.0896,1,21,3,0,0
2011-01-21 05:00:00,1,0,1,5,0,5,1,1,0.197,0.6,0.4179,5,21,3,0,0
2011-01-21 06:00:00,1,0,1,6,0,5,1,1,0.2121,0.55,0.2537,27,21,3,0,0
2011-01-21 07:00:00,1,0,1,7,0,5,1,1,0.1818,0.51,0.2836,68,21,2,0,1
2011-01-21 08:00:00,1,0,1,8,0,5,1,1,0.1818,0.47,0.3284,217,21,2,0,1
2011-01-21 09:00:00,1,0,1,9,0,5,1,1,0.1818,0.51,0.3582,166,21,2,0,1
2011-01-21 10:00:00,1,0,1,10,0,5,1,1,0.1667,0.47,0.4627,63,21,2,0,1
2011-01-21 11:00:00,1,0,1,11,0,5,1,1,0.1818,0.41,0.4627,59,21,2,0,1
2011-01-21 12:00:00,1,0,1,12,0,5,1,1,0.1818,0.27,0.5821,78,21,2,0,1
2011-01-21 13:00:00,1,0,1,13,0,5,1,1,0.1515,0.21,0.5821,73,21,0,0,0
2011-01-21 14:00:00,1,0,1,14,0,5,1,1,0.1515,0.25,0.5224,62,21,0,0,0
2011-01-21 15:00:00,1,0,1,15,0,5,1,1,0.1212,0.26,0.4478,65,21,0,0,1
2011-01-21 16:00:00,1,0,1,16,0,5,1,1,0.1364,0.26,0.3582,97,21,0,0,1
2011-01-21 17:00:00,1,0,1,17,0,5,1,1,0.1212,0.28,0.3582,161,21,0,0,1
2011-01-21 18:00:00,1,0,1,18,0,5,1,1,0.1212,0.3,0.2537,120,21,0,0,1
2011-01-21 19:00:00,1,0,1,19,0,5,1,1,0.1061,0.3,0.3284,96,21,1,0,1
2011-01-21 20:00:00,1,0,1,20,0,5,1,1,0.0758,0.33,0.4179,53,21,1,0,1
2011-01-21 21:00:00,1,0,1,21,0,5,1,1,0.0758,0.38,0.2836,41,21,1,0,1
2011-01-21 22:00:00,1,0,1,22,0,5,1,1,0.0303,0.41,0.3881,34,21,1,0,1
2011-01-21 23:00:00,1,0,1,23,0,5,1,1,0.0455,0.38,0.3284,27,21,1,0,1
2011-01-22 00:00:00,1,0,1,0,0,6,0,1,0.0303,0.45,0.2537,13,22,3,0,1
2011-01-22 01:00:00,1,0,1,1,0,6,0,2,0.0,0.41,0.3881,12,22,3,0,1
2011-01-22 02:00:00,1,0,1,2,0,6,0,2,0.0303,0.41,0.2537,11,22,3,0,1
2011-01-22 03:00:00,1,0,1,3,0,6,0,2,0.0303,0.41,0.2836,7,22,3,0,1
2011-01-22 04:00:00,1,0,1,4,0,6,0,2,0.0152,0.48,0.2985,3,22,3,0,1
2011-01-22 06:00:00,1,0,1,6,0,6,0,2,0.0303,0.44,0.2239,2,22,3,0,1
2011-01-22 07:00:00,1,0,1,7,0,6,0,1,0.0152,0.44,0.2836,8,22,2,0,1
2011-01-22 08:00:00,1,0,1,8,0,6,0,1,0.0,0.44,0.3284,27,22,2,0,1
2011-01-22 09:00:00,1,0,1,9,0,6,0,1,0.0303,0.41,0.2537,40,22,2,0,1
2011-01-22 10:00:00,1,0,1,10,0,6,0,2,0.0606,0.41,0.1642,53,22,2,0,1
2011-01-22 11:00:00,1,0,1,11,0,6,0,2,0.0758,0.38,0.1343,63,22,2,0,1
2011-01-22 12:00:00,1,0,1,12,0,6,0,2,0.1061,0.38,0.1045,70,22,2,0,1
2011-01-22 13:00:00,1,0,1,13,0,6,0,1,0.1667,0.35,0.0,84,22,0,0,1
2011-01-22 14:00:00,1,0,1,14,0,6,0,1,0.1364,0.33,0.1045,75,22,0,0,1
2011-01-22 15:00:00,1,0,1,15,0,6,0,1,0.1515,0.28,0.0,103,22,0,0,1
2011-01-22 16:00:00,1,0,1,16,0,6,0,1,0.1364,0.28,0.194,83,22,0,0,1
2011-01-22 17:00:00,1,0,1,17,0,6,0,1,0.197,0.28,0.0,67,22,0,0,1
2011-01-22 18:00:00,1,0,1,18,0,6,0,1,0.0909,0.35,0.194,54,22,0,0,1
2011-01-22 19:00:00,1,0,1,19,0,6,0,1,0.1061,0.35,0.1343,59,22,1,0,1
2011-01-22 20:00:00,1,0,1,20,0,6,0,1,0.0758,0.45,0.1642,45,22,1,0,1
2011-01-22 21:00:00,1,0,1,21,0,6,0,1,0.1061,0.41,0.0896,39,22,1,0,1
2011-01-22 22:00:00,1,0,1,22,0,6,0,1,0.1515,0.49,0.0,30,22,1,0,1
2011-01-22 23:00:00,1,0,1,23,0,6,0,1,0.0758,0.57,0.1045,33,22,1,0,0
2011-01-23 00:00:00,1,0,1,0,0,0,0,1,0.0758,0.57,0.1045,22,23,3,0,0
2011-01-23 01:00:00,1,0,1,1,0,0,0,1,0.0758,0.57,0.1045,13,23,3,0,0
2011-01-23 02:00:00,1,0,1,2,0,0,0,1,0.0606,0.62,0.1343,18,23,3,0,0
2011-01-23 03:00:00,1,0,1,3,0,0,0,1,0.0606,0.62,0.1343,5,23,3,0,0
2011-01-23 05:00:00,1,0,1,5,0,0,0,2,0.0758,0.57,0.1045,3,23,3,0,0
2011-01-23 06:00:00,1,0,1,6,0,0,0,2,0.0758,0.57,0.1045,1,23,3,0,0
2011-01-23 07:00:00,1,0,1,7,0,0,0,1,0.1061,0.58,0.1642,2,23,2,0,0
2011-01-23 08:00:00,1,0,1,8,0,0,0,1,0.0758,0.62,0.1642,19,23,2,0,0
2011-01-23 09:00:00,1,0,1,9,0,0,0,1,0.0758,0.54,0.3582,28,23,2,0,1
2011-01-23 10:00:00,1,0,1,10,0,0,0,1,0.1061,0.46,0.3881,58,23,2,0,1
2011-01-23 11:00:00,1,0,1,11,0,0,0,1,0.1364,0.43,0.2239,99,23,2,0,1
2011-01-23 12:00:00,1,0,1,12,0,0,0,1,0.1212,0.37,0.4627,116,23,2,0,1
2011-01-23 13:00:00,1,0,1,13,0,0,0,1,0.1061,0.33,0.3881,87,23,0,0,1
2011-01-23 14:00:00,1,0,1,14,0,0,0,1,0.1364,0.28,0.3582,110,23,0,0,1
2011-01-23 15:00:00,1,0,1,15,0,0,0,1,0.1364,0.28,0.3582,77,23,0,0,1
2011-01-23 16:00:00,1,0,1,16,0,0,0,1,0.1364,0.26,0.3284,65,23,0,0,1
2011-01-23 17:00:00,1,0,1,17,0,0,0,1,0.1061,0.26,0.3881,55,23,0,0,1
2011-01-23 18:00:00,1,0,1,18,0,0,0,1,0.1212,0.3,0.2537,49,23,0,0,1
2011-01-23 19:00:00,1,0,1,19,0,0,0,1,0.1212,0.3,0.2836,50,23,1,0,1
2011-01-23 20:00:00,1,0,1,20,0,0,0,1,0.1061,0.36,0.2537,35,23,1,0,1
2011-01-23 21:00:00,1,0,1,21,0,0,0,1,0.1061,0.36,0.194,25,23,1,0,1
2011-01-23 22:00:00,1,0,1,22,0,0,0,1,0.0909,0.38,0.194,28,23,1,0,1
2011-01-23 23:00:00,1,0,1,23,0,0,0,1,0.0606,0.41,0.2239,21,23,1,0,1
2011-01-24 00:00:00,1,0,1,0,0,1,1,1,0.0606,0.41,0.194,7,24,3,0,1
2011-01-24 01:00:00,1,0,1,1,0,1,1,1,0.0455,0.45,0.194,1,24,3,0,1
